,CHIR,control,seed,cTnT,expID,wellNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
52,7.0,0,20.0,0.004423595,5,C3,-0.3497546751671864,-0.6164264287867641,30.0,79.0,0.584552357216978,-0.002565315650417367,0.274822695035461,77.0,0.0303030303030303,172.0,0.8904419262210904,40.0,0.0625,-0.19469026548672563,0.06283185840707972,0.9887094327528073,61.0,1.5814157972401537,0.8043478260869565,0.8260869565217391,0.03681553890925782,0.19502348565001662
53,7.0,0,20.0,0.000118596,5,C4,-0.5256198669413901,-0.17766494176076297,15.0,37.0,0.516818577992827,-0.01807578238122524,0.2925531914893617,45.0,0.0026666666666666666,172.0,0.40788817854136605,21.0,0.13636363636363635,0.34513274336283195,0.4548672566371681,0.958910858432723,40.0,1.689811541525218,0.6521739130434783,0.45652173913043476,0.07363107781851563,0.35348582920320165
54,6.0,0,20.0,0.000240535,5,B4,-0.49973752537847094,-0.21419160752531297,30.0,71.0,0.4899759498539302,-0.010557766739507842,0.2570921985815603,74.0,0.0303030303030303,172.0,0.5642275112835465,40.0,0.0625,-0.19380530973451326,0.2106194690265486,0.9838615481090153,66.0,1.493733432893479,0.8043478260869565,0.8695652173913043,0.03681553890925782,0.23785121157118735
55,6.0,0,20.0,0.00210112,5,B3,0.09253580106389103,-0.19075026295057773,24.0,61.0,0.5957505309305006,-0.0149672684748314,0.36879432624113473,66.0,0.005102040816326529,163.0,0.549144469365001,37.0,0.07894736842105263,-0.14513274336283188,0.030088495575221197,0.9711980128337742,49.0,1.638497515001814,0.8043478260869565,0.8260869565217391,0.042951462060800784,0.3011946523961935
56,5.0,0,20.0,0.000415614,5,A4,0.5154383530969855,0.1043361045736515,13.0,29.0,0.37150339231288404,-0.044544631238802763,0.37943262411347517,38.0,0.028486394557823126,120.0,0.27354795635019,18.0,0.1,-0.2584070796460177,0.24247787610619476,0.9306301434901968,31.0,1.6816286619409406,0.6086956521739131,0.17391304347826086,0.0981747704246875,0.4451081146701973
57,5.0,0,20.0,0.000312678,5,A3,-0.7223399440922157,-0.4101761539162545,19.0,48.0,0.5191521273881711,-0.011742507056864531,0.30141843971631205,51.0,0.005144032921810699,164.0,0.565162666799421,28.0,0.1,0.315929203539823,-0.3256637168141593,0.973564945492706,41.0,1.768840995367034,0.717391304347826,0.5869565217391305,0.05522330836388672,0.29989151387699364
58,12.0,0,20.0,0.246278457,5,H3,-0.1969207520946914,0.2473223691017239,4.0,5.0,0.30235774640681,-0.06299366552001055,0.6046099290780141,23.0,0.003470650369699713,38.0,0.15848126456790537,4.0,0.16666666666666666,0.3061946902654866,-0.06194690265486724,0.7746114971047654,25.0,1.8098902131091403,0.17391304347826086,0.34782608695652173,0.19021361769783204,0.759268275241747
59,12.0,0,20.0,0.173938251,5,H4,0.2772751354511367,-0.08734278585926059,23.0,53.0,0.42387291900304547,-0.047251800422291254,0.42021276595744683,63.0,0.0044444444444444444,160.0,0.301103334433932,35.0,0.08333333333333333,-0.22831858407079642,-0.3292035398230089,0.9659488912687024,46.0,1.7341504038689535,0.8043478260869565,0.8695652173913043,0.04908738521234375,0.3732084253915537
60,11.0,0,20.0,0.105090029,5,G4,-0.31872676750833073,0.10110786108306868,14.0,44.0,0.34352067660473096,-0.07929634925581429,0.34397163120567376,51.0,0.008230452674897118,145.0,0.2306156106254771,29.0,0.1,0.3486725663716814,-0.03362831858407078,0.925202723961886,38.0,1.655694505602951,0.717391304347826,0.8260869565217391,0.07363107781851563,0.46034231958102556
61,11.0,0,20.0,0.149939193,5,G3,0.12384195399611353,-0.33669408269484946,12.0,35.0,0.2720101055500466,-0.12034811630007046,0.5159574468085106,40.0,0.004930966469428009,100.0,0.19052389253942123,19.0,0.09523809523809523,-0.26902654867256637,-0.36283185840707965,0.9015922048321211,37.0,1.717136031149125,0.782608695652174,0.45652173913043476,0.0981747704246875,0.5347462864997417
