device,2102-NS32-0704-AA5O,2102-NS32-0704-AA5O
plate,,
wellmapId,1001,1002
sennum,1001,1002
measurement,Temperature,Temperature
127.85111,39,37.6
127.86778,38.9,37.6
127.88444,39,37.6
127.90111,39,37.64545454545455
127.91778,39,37.6
127.93444,39,37.6
127.95111,38.9,37.6
127.96778,38.9,37.6
127.98444,38.9,37.6
128.00111,38.9,37.6
128.01778,38.9,37.6
128.03444,38.9,37.6
128.05111,38.9,37.6
128.06778,38.9,37.6
128.08444,38.9,37.6
128.10111,38.8,37.6
128.11778,38.9,37.6
128.13444,38.9,37.6
128.15111,38.9,37.6
128.16778,38.8,37.6
128.18444,38.9,37.6
128.20111,38.9,37.6
128.21778,38.9,37.6
128.23444,38.8,37.6
128.25111,38.8,37.6
128.26778,38.8,37.6
128.28444,38.8,37.6
128.30111,38.8,37.6
128.31778,38.8,37.6
128.33444,38.8,37.6
128.35111,38.8,37.6
128.36778,38.8,37.6
128.38444,38.8,37.6
128.40111,38.8,37.6
128.41778,38.8,37.6
128.43444,38.849999999999994,37.6
128.45111,38.9,37.6
128.46778,38.9,37.6
128.48444,38.8,37.6
128.50111,38.8,37.6
128.51778,38.8,37.6
128.53444,38.8,37.6
128.55111,38.8,37.6
128.56778,38.8,37.6
128.58444,38.8,37.6
128.60111,38.8,37.6
128.61778,38.8,37.6
128.63444,38.9,37.6
128.65111,38.9,37.6
128.66778,38.9,37.6
128.68444,38.9,37.6
128.70111,38.9,37.6
128.71778,38.9,37.6
128.73444,38.9,37.6
128.75111,38.9,37.6
128.76778,38.9,37.6
128.78444,38.9,37.6
128.80111,38.9,37.6
128.81778,38.9,37.6
128.83444,38.9,37.6
128.85111,38.9,37.6
128.86778,38.9,37.6
128.88444,38.8,37.6
128.90111,38.9,37.6
128.91778,38.9,37.6
128.93444,38.9,37.6
128.95111,38.9,37.6
128.96778,38.8,37.6
128.98444,38.9,37.6
129.00111,38.9,37.6
129.01778,38.8,37.6
129.03444,38.8,37.6
129.05111,38.8,37.6
129.06778,38.9,37.6
129.08444,38.9,37.6
129.10111,38.9,37.6
129.11778,38.9,37.6
129.13444,38.9,37.6
129.15111,38.9,37.6
129.16778,38.9,37.6
129.18444,38.9,37.6
129.20111,38.9,37.6
129.21778,38.9,37.6
129.23444,38.9,37.6
129.25111,38.9,37.6
129.26778,38.8,37.6
129.28444,38.8,37.6
129.30111,38.8,37.6
129.31778,38.8,37.6
129.33444,38.8,37.6
129.35111,38.8,37.6
129.36778,38.8,37.6
129.38444,38.8,37.6
129.40111,38.8,37.6
129.41778,38.8,37.6
129.43444,38.8,37.6
129.45111,38.8,37.6
129.46778,38.8,37.6
129.48444,38.8,37.6
129.50111,38.8,37.6
129.51778,38.8,37.6
129.53444,38.8,37.6
129.55111,38.8,37.6
129.56778,38.8,37.6
129.58444,38.8,37.6
129.60111,38.8,37.6
129.61778,38.8,37.6
129.63444,38.8,37.6
129.65111,38.8,37.6
129.66778,38.8,37.6
129.68444,38.9,37.6
129.70111,38.9,37.6
129.71778,38.9,37.6
129.73444,38.9,37.6
129.75111,38.8,37.6
129.76778,38.8,37.6
129.78444,38.8,37.6
129.80111,38.8,37.6
129.81778,38.8,37.6
129.83444,38.8,37.6
129.85111,38.8,37.6
129.86778,38.8,37.6
129.88444,38.8,37.6
129.90111,38.8,37.6
129.91778,38.8,37.6
129.93444,38.8,37.6
129.95111,38.9,37.6
129.96778,38.8,37.6
129.98444,38.8,37.6
130.00111,38.8,37.6
130.01778,38.8,37.6
130.03444,38.8,37.6
130.05111,38.8,37.6
130.06778,38.8,37.6
130.08444,38.8,37.6
130.10111,38.8,37.6
130.11778,38.8,37.6
130.13444,38.8,37.6
130.15111,38.8,37.6
130.16778,38.8,37.6
130.18444,38.8,37.6
130.20111,38.8,37.6
130.21778,38.8,37.6
130.23444,38.8,37.6
130.25111,38.8,37.6
130.26778,38.8,37.6
130.28444,38.8,37.6
130.30111,38.8,37.6
130.31778,38.8,37.6
130.33444,38.8,37.6
130.35111,38.8,37.6
130.36778,38.8,37.6
130.38444,38.8,37.6
130.40111,38.8,37.6
130.41778,38.8,37.6
130.43444,38.8,37.6
130.45111,38.8,37.6
130.46778,38.8,37.6
130.48444,38.8,37.6
130.50111,38.8,37.6
130.51778,38.8,37.6
130.53444,38.8,37.6
130.55111,38.8,37.6
130.56778,38.8,37.6
130.58444,38.8,37.6
130.60111,38.8,37.6
130.61778,38.8,37.6
130.63444,38.8,37.6
130.65111,38.8,37.6
130.66778,38.8,37.6
130.68444,38.8,37.6
130.70111,38.8,37.6
130.71778,38.8,37.6
130.73444,38.8,37.6
130.75111,38.8,37.6
130.76778,38.8,37.6
130.78444,38.8,37.6
130.80111,38.8,37.6
130.81778,38.8,37.6
130.83444,38.8,37.6
130.85111,38.8,37.6
130.86778,38.8,37.6
130.88444,38.8,37.6
130.90111,38.8,37.6
130.91778,38.8,37.6
130.93444,38.8,37.6
130.95111,38.8,37.6
130.96778,38.8,37.6
130.98444,38.8,37.6
131.00111,38.8,37.6
131.01778,38.8,37.6
131.03444,38.8,37.6
131.05111,38.8,37.6
131.06778,38.8,37.6
131.08444,38.8,37.6
131.10111,38.9,37.6
131.11778,38.9,37.6
131.13444,38.8,37.6
131.15111,38.8,37.6
131.16778,38.8,37.6
131.18444,38.8,37.6
131.20111,38.8,37.6
131.21778,38.8,37.6
131.23444,38.8,37.6
131.25111,38.8,37.6
131.26778,38.8,37.6
131.28444,38.9,37.6
131.30111,38.9,37.6
131.31778,38.8,37.6
131.33444,38.8,37.60588235294118
131.35111,39,37.60666666666667
131.36778,39,37.6
131.38444,38.9,37.60526315789474
131.40111,39,37.64545454545455
131.41778,39,37.63333333333333
131.43444,39,37.6
131.45111,39,37.63333333333333
131.46778,39,37.65
131.48444,39,37.65
131.50111,39,37.65238095238095
131.51778,39,37.648
131.53444,39,37.65
131.55111,39,37.65217391304348
131.56778,39,37.64871794871795
131.58444,39,37.650000000000006
131.60111,39,37.6
131.61778,39,37.6
131.63444,39,37.6
131.65111,39,37.6
131.66778,39,37.6
131.68444,39,37.65
131.70111,39,37.650000000000006
131.71778,39,37.65714285714286
131.73444,39,37.650000000000006
131.75111,39,37.64545454545455
131.76778,39,37.6
131.78444,38.9,37.6
131.80111,38.9,37.6
131.81778,38.9,37.6
131.83444,38.9,37.6
131.85111,38.9,37.6
131.86778,38.9,37.6
131.88444,38.9,37.6
131.90111,38.9,37.6
131.91778,38.9,37.6
131.93444,38.9,37.6
131.95111,38.9,37.6
131.96778,38.9,37.6
131.98444,38.9,37.6
132.00111,38.9,37.6
132.01778,38.9,37.6
132.03444,38.9,37.6
132.05111,38.9,37.6
132.06778,38.9,37.6
132.08444,38.9,37.6
132.10111,38.9,37.6
132.11778,38.9,37.6
132.13444,38.9,37.6
132.15111,38.9,37.6
132.16778,38.9,37.6
132.18444,38.9,37.6
132.20111,38.9,37.6
132.21778,38.9,37.625
132.23444,38.9,37.64166666666667
132.25111,38.9,37.6
132.26778,38.9,37.6
132.28444,38.9,37.6
132.30111,38.8,37.6
132.31778,38.8,37.6
132.33444,38.8,37.6
132.35111,38.8,37.6
132.36778,38.8,37.6
132.38444,38.8,37.6
132.40111,38.8,37.6
132.41778,38.8,37.6
132.43444,38.8,37.6
132.45111,38.8,37.6
132.46778,38.8,37.6
132.48444,38.8,37.6
132.50111,38.8,37.6
132.51778,38.8,37.6
132.53444,38.8,37.6
132.55111,38.8,37.6
132.56778,38.8,37.6
132.58444,38.8,37.6
132.60111,38.8,37.6
132.61778,38.8,37.6
132.63444,38.8,37.6
132.65111,38.8,37.6
132.66778,38.8,37.6
132.68444,38.8,37.6
132.70111,38.8,37.6
132.71778,38.8,37.6
132.73444,38.9,37.6
132.75111,38.9,37.6
132.76778,38.9,37.6
132.78444,38.9,37.6
132.80111,38.9,37.6
132.81778,38.8,37.6
132.83444,38.8,37.6
132.85111,38.9,37.6
132.86778,38.8,37.6
132.88444,38.8,37.6
132.90111,38.8,37.6
132.91778,38.8,37.6
132.93444,38.8,37.6
132.95111,38.8,37.6
132.96778,38.8,37.6
132.98444,38.8,37.6
133.00111,38.8,37.6
133.01778,38.8,37.6
133.03444,38.8,37.6
133.05111,38.8,37.6
133.06778,38.9,37.6
133.08444,38.9,37.6
133.10111,38.9,37.6
133.11778,38.9,37.6
133.13444,38.9,37.6
133.15111,38.9,37.6
133.16778,38.9,37.6
133.18444,38.9,37.6
133.20111,38.9,37.6
133.21778,38.9,37.6
133.23444,38.9,37.6
133.25111,38.9,37.6
133.26778,38.9,37.6
133.28444,38.9,37.6
133.30111,38.9,37.6
133.31778,38.9,37.6
133.33444,38.9,37.6
133.35111,38.9,37.6
133.36778,38.9,37.6
133.38444,38.9,37.6
133.40111,38.9,37.6
133.41778,38.9,37.6
133.43444,38.8,37.6
133.45111,38.8,37.6
133.46778,38.8,37.6
133.48444,38.8,37.6
133.50111,38.7,37.6
133.51778,38.7,37.6
133.53444,38.8,37.6
133.55111,38.8,37.6
133.56778,38.8,37.6
133.58444,38.9,37.6
133.60111,38.8,37.6
133.61778,38.8,37.6
133.63444,38.8,37.6
133.65111,38.8,37.6
133.66778,38.8,37.6
133.68444,38.8,37.6
133.70111,38.9,37.6
133.71778,38.8,37.6
133.73444,38.8,37.6
133.75111,38.8,37.6
133.76778,38.8,37.6
133.78444,38.8,37.6
133.80111,38.8,37.6
133.81778,38.8,37.6
133.83444,38.8,37.6
133.85111,38.8,37.6
133.86778,38.8,37.6
133.88444,38.8,37.6
133.90111,38.8,37.6
133.91778,38.8,37.6
133.93444,38.8,37.6
133.95111,38.8,37.6
133.96778,38.8,37.6
133.98444,38.8,37.6
134.00111,38.8,37.6
134.01778,38.8,37.6
134.03444,38.8,37.6
134.05111,38.8,37.6
134.06778,38.8,37.6
134.08444,38.8,37.6
134.10111,38.8,37.6
134.11778,38.8,37.6
134.13444,38.8,37.6
134.15111,38.8,37.6
134.16778,38.8,37.6
134.18444,38.8,37.6
134.20111,38.8,37.6
134.21778,38.8,37.6
134.23444,38.8,37.6
134.25111,38.8,37.6
134.26778,38.8,37.6
134.28444,38.8,37.6
134.30111,38.8,37.6
134.31778,38.8,37.6
134.33444,38.8,37.6
134.35111,38.8,37.6
134.36778,38.8,37.6
134.38444,38.8,37.6
134.40111,38.8,37.6
134.41778,38.8,37.6
134.43444,38.8,37.6
134.45111,38.8,37.6
134.46778,38.8,37.6
134.48444,38.8,37.6
134.50111,38.8,37.6
134.51778,38.8,37.6
134.53444,38.8,37.6
134.55111,38.8,37.6
134.56778,38.8,37.6
134.58444,38.8,37.6
134.60111,38.8,37.6
134.61778,38.8,37.6
134.63444,38.8,37.6
134.65111,38.8,37.6
134.66778,38.9,37.6
134.68444,38.8,37.6
134.70111,38.9,37.6
134.71778,38.8,37.6
134.73444,38.9,37.6
134.75111,38.9,37.6
134.76778,38.9,37.6
134.78444,38.9,37.6
134.80111,38.9,37.6
134.81778,38.9,37.6
134.83444,38.9,37.6
134.85111,38.9,37.6
134.86778,38.9,37.6
134.88444,38.9,37.6
134.90111,38.9,37.6
134.91778,38.9,37.6
134.93444,38.9,37.6
134.95111,38.9,37.6
134.96778,38.9,37.6
134.98444,38.9,37.6
135.00111,38.9,37.6
135.01778,38.9,37.6
135.03444,38.8,37.6
135.05111,38.9,37.6
135.06778,38.9,37.6
135.08444,38.9,37.6
135.10111,38.9,37.6
135.11778,38.9,37.6
135.13444,38.9,37.6
135.15111,38.9,37.6
135.16778,38.9,37.6
135.18444,38.8,37.6
135.20111,38.8,37.6
135.21778,38.8,37.6
135.23444,38.8,37.6
135.25111,38.8,37.6
135.26778,38.8,37.6
135.28444,38.8,37.6
135.30111,38.8,37.6
135.31778,38.8,37.6
135.33444,38.8,37.6
135.35111,38.8,37.6
135.36778,38.8,37.6
135.38444,38.8,37.6
135.40111,38.8,37.6
135.41778,38.8,37.6
135.43444,38.8,37.6
135.45111,38.8,37.6
135.46778,38.8,37.6
135.48444,38.8,37.6
135.50111,38.8,37.6
135.51778,38.8,37.6
135.53444,38.8,37.6
135.55111,38.8,37.6
135.56778,38.8,37.6
135.58444,38.8,37.6
135.60111,38.8,37.6
135.61778,38.8,37.6
135.63444,38.8,37.6
135.65111,38.8,37.6
135.66778,38.8,37.6
135.68444,38.8,37.6
135.70111,38.8,37.6
135.71778,38.8,37.6
135.73444,38.8,37.6
135.75111,38.8,37.6
135.76778,38.8,37.6
135.78444,38.8,37.6
135.80111,38.8,37.6
135.81778,38.8,37.6
135.83444,38.8,37.6
135.85111,38.8,37.6
135.86778,38.8,37.6
135.88444,38.8,37.6
135.90111,38.8,37.6
135.91778,38.9,37.6
135.93444,38.9,37.6
135.95111,38.9,37.6
135.96778,38.9,37.6
135.98444,38.9,37.6
136.00111,38.9,37.6
136.01778,38.9,37.6
136.03444,38.9,37.6
136.05111,38.9,37.6
136.06778,38.9,37.6
136.08444,38.8,37.6
136.10111,38.8,37.6
136.11778,38.8,37.6
136.13444,38.8,37.6
136.15111,38.8,37.6
136.16778,38.8,37.6
136.18444,38.8,37.6
136.20111,38.9,37.6
136.21778,38.9,37.6
136.23444,38.8,37.6
136.25111,38.8,37.6
136.26778,38.8,37.6
136.28444,38.8,37.6
136.30111,38.8,37.6
136.31778,38.8,37.6
136.33444,38.8,37.6
136.35111,38.8,37.6
136.36778,38.8,37.6
136.38444,38.8,37.6
136.40111,38.8,37.6
136.41778,38.8,37.6
136.43444,38.8,37.6
136.45111,38.9,37.6
136.46778,38.8,37.6
136.48444,38.8,37.6
136.50111,38.8,37.6
136.51778,38.8,37.6
136.53444,38.8,37.6
136.55111,38.8,37.6
136.56778,38.8,37.6
136.58444,38.8,37.6
136.60111,38.9,37.6
136.61778,38.8,37.6
136.63444,38.8,37.6
136.65111,38.8,37.6
136.66778,38.8,37.6
136.68444,38.8,37.6
136.70111,38.8,37.6
136.71778,38.8,37.6
136.73444,38.8,37.6
136.75111,38.8,37.6
136.76778,38.8,37.6
136.78444,38.9,37.6
136.80111,38.9,37.6
136.81778,38.8,37.6
136.83444,38.8,37.6
136.85111,38.8,37.6
136.86778,38.8,37.6
136.88444,38.8,37.6
136.90111,38.8,37.6
136.91778,38.8,37.6
136.93444,38.8,37.6
136.95111,38.8,37.6
136.96778,38.9,37.6
136.98444,38.9,37.6
137.00111,38.9,37.6
137.01778,38.9,37.6
137.03444,38.9,37.6
137.05111,38.9,37.6
137.06778,38.9,37.6
137.08444,38.9,37.6
137.10111,38.9,37.6
137.11778,38.9,37.6
137.13444,38.9,37.6
137.15111,39,37.6
137.16778,39,37.6
137.18444,39,37.6
137.20111,39,37.6
137.21778,38.9,37.6
137.23444,38.9,37.6
137.25111,38.9,37.6
137.26778,38.9,37.6
137.28444,38.9,37.6
137.30111,38.9,37.6
137.31778,38.9,37.6
137.33444,38.9,37.6
137.35111,38.9,37.6
137.36778,38.9,37.6
137.38444,38.9,37.6
137.40111,38.9,37.6
137.41778,38.9,37.6
137.43444,38.9,37.6
137.45111,38.9,37.6
137.46778,38.9,37.6
137.48444,38.9,37.6
137.50111,38.9,37.6
137.51778,38.9,37.6
137.53444,38.9,37.6
137.55111,38.9,37.6
137.56778,38.9,37.6
137.58444,38.9,37.6
137.60111,38.9,37.6
137.61778,38.9,37.6
137.63444,38.9,37.6
137.65111,38.9,37.6
137.66778,38.9,37.6
137.68444,38.9,37.6
137.70111,38.9,37.6
137.71778,38.9,37.6
137.73444,38.9,37.6
137.75111,38.9,37.6
137.76778,38.9,37.6
137.78444,38.9,37.6
137.80111,38.9,37.6
137.81778,38.9,37.6
137.83444,38.9,37.6
137.85111,38.9,37.6
137.86778,38.9,37.6
137.88444,38.9,37.6
137.90111,38.9,37.6
137.91778,38.9,37.6
137.93444,38.9,37.6
137.95111,38.9,37.6
137.96778,38.9,37.6
137.98444,39,37.6
138.00111,39,37.6
138.01778,39,37.6
138.03444,39,37.6
138.05111,39,37.6
138.06778,39,37.6
138.08444,39,37.6
138.10111,39,37.6
138.11778,39,37.6
138.13444,39,37.6
138.15111,39,37.6
138.16778,38.9,37.6
138.18444,38.9,37.6
138.20111,39,37.6
138.21778,39,37.6
138.23444,39,37.6
138.25111,38.9,37.6
138.26778,38.9,37.6
138.28444,38.9,37.6
138.30111,38.9,37.6
138.31778,38.9,37.6
138.33444,38.9,37.6
138.35111,38.9,37.6
138.36778,39,37.6
138.38444,39,37.6
138.40111,39,37.6
138.41778,39,37.6
138.43444,39,37.6
138.45111,39,37.6
138.46778,39,37.6
138.48444,39,37.6
138.50111,39,37.605000000000004
138.51778,39,37.6
138.53444,39,37.6
138.55111,39,37.6
138.56778,39,37.6
138.58444,39,37.6
138.60111,39,37.6
138.61778,39,37.6
138.63444,39,37.6
138.65111,39,37.6
138.66778,39,37.6
138.68444,39,37.6
138.70111,39,37.6
138.71778,39,37.6
138.73444,39,37.6
138.75111,39,37.6
138.76778,39,37.6
138.78444,39,37.6
138.80111,39,37.6
138.81778,39,37.6
138.83444,39,37.6
138.85111,39,37.6
138.86778,39,37.6
138.88444,39,37.6
138.90111,39,37.6
138.91778,39,37.6
138.93444,39,37.6
138.95111,39,37.6
138.96778,39,37.64545454545455
138.98444,39,37.650000000000006
139.00111,39,37.6
139.01778,39,37.650000000000006
139.03444,39,37.64736842105263
139.05111,39,37.65217391304348
139.06778,39,37.650000000000006
139.08444,39,37.64782608695653
139.10111,39,37.65
139.11778,39,37.650000000000006
139.13444,39,37.650000000000006
139.15111,39,37.65263157894737
139.16778,39,37.64782608695653
139.18444,39,37.650000000000006
139.20111,39,37.65294117647059
139.21778,39,37.7
139.23444,39,37.64545454545455
139.25111,38.9,37.660000000000004
139.26778,39,37.64545454545455
139.28444,39,37.650000000000006
139.30111,39,37.65384615384615
139.31778,39,37.64545454545455
139.33444,39,37.6
139.35111,39,37.6
139.36778,39,37.6
139.38444,38.9,37.6
139.40111,38.9,37.6
139.41778,39,37.6
139.43444,39,37.6
139.45111,39,37.6
139.46778,39,37.6
139.48444,38.9,37.6
139.50111,38.9,37.6
139.51778,38.9,37.6
139.53444,38.9,37.6
139.55111,38.9,37.6
139.56778,38.9,37.6
139.58444,38.9,37.6
139.60111,38.9,37.6
139.61778,38.9,37.6
139.63444,38.9,37.6
139.65111,39,37.6
139.66778,39,37.6
139.68444,39,37.6
139.70111,39,37.650000000000006
139.71778,39,37.6
139.73444,39,37.6
139.75111,38.9,37.6
139.76778,38.9,37.6
139.78444,38.9,37.6
139.80111,38.9,37.6
139.81778,38.9,37.6
139.83444,38.9,37.6
139.85111,39,37.6
139.86778,39,37.6
139.88444,39,37.6
139.90111,39,37.6
139.91778,38.95,37.6
139.93444,39,37.6
139.95111,39,37.6
139.96778,39,37.6
139.98444,39,37.6
140.00111,38.9,37.6
140.01778,38.9,37.65714285714286
140.03444,39,37.650000000000006
140.05111,39,37.647619047619045
140.06778,39,37.65
140.08444,39,37.650000000000006
140.10111,39,37.652
140.11778,39,37.64705882352941
140.13444,39,37.650000000000006
140.15111,38.95,37.666666666666664
140.16778,38.9,37.65
140.18444,39,37.64666666666667
140.20111,39,37.65714285714286
140.21778,39.05,37.64615384615385
140.23444,39,37.65384615384615
140.25111,39,37.650000000000006
140.26778,39,37.7
140.28444,39,37.660000000000004
140.30111,39,37.650000000000006
140.31778,39,37.650000000000006
140.33444,39,37.64545454545455
140.35111,39,37.65263157894737
140.36778,39,37.62857142857143
140.38444,39,37.650000000000006
140.40111,39.1,37.65714285714286
140.41778,39.1,37.7
140.43444,39.1,37.65
140.45111,39,37.65
140.46778,39.1,37.7
140.48444,39.1,37.7
140.50111,39.1,37.7
140.51778,39.1,37.7
140.53444,39.1,37.7
140.55111,39,37.650000000000006
140.56778,39,37.64666666666667
140.58444,39,37.65
140.60111,39,37.6
140.61778,39,37.6
140.63444,39.1,37.65
140.65111,39.1,37.65714285714286
140.66778,39.1,37.650000000000006
140.68444,39.1,37.650000000000006
140.70111,39.1,37.7
140.71778,39.1,37.7
140.73444,39.1,37.7
140.75111,39.1,37.7
140.76778,39,37.7
140.78444,39,37.7
140.80111,39,37.7
140.81778,39,37.65555555555556
140.83444,39,37.64545454545455
140.85111,39,37.65
140.86778,39,37.6
140.88444,39,37.6
140.90111,39,37.6
140.91778,39,37.64
140.93444,39,37.65238095238095
140.95111,39,37.650000000000006
140.96778,39,37.65
140.98444,39,37.660000000000004
141.00111,39,37.650000000000006
141.01778,39,37.660000000000004
141.03444,39,37.650000000000006
141.05111,39,37.648
141.06778,39,37.650000000000006
141.08444,39,37.650000000000006
141.10111,39,37.650000000000006
141.11778,39,37.65217391304348
141.13444,39,37.64736842105263
141.15111,39,37.65714285714286
141.16778,39,37.64
141.18444,39,37.65
141.20111,39,37.65555555555556
141.21778,39,37.6
141.23444,38.9,37.6
141.25111,38.9,37.6
141.26778,38.9,37.6
141.28444,38.9,37.6
141.30111,39,37.63333333333333
141.31778,39,37.6
141.33444,39,37.64666666666667
141.35111,39,37.65217391304348
141.36778,39.1,37.64615384615385
141.38444,39.1,37.65
141.40111,39,37.650000000000006
141.41778,39,37.65263157894737
141.43444,39,37.65
141.45111,39,37.64666666666667
141.46778,39,37.65
141.48444,39,37.65
141.50111,39,37.61666666666667
141.51778,38.9,37.6
141.53444,38.9,37.6375
141.55111,38.9,37.625
141.56778,39,37.650000000000006
141.58444,38.9,37.650000000000006
141.60111,38.9,37.6
141.61778,38.9,37.6
141.63444,38.9,37.6
141.65111,38.9,37.6
141.66778,39,37.6
141.68444,38.9,37.6
141.70111,38.9,37.6
141.71778,38.9,37.6
141.73444,39,37.65
141.75111,39,37.65
141.76778,38.9,37.6
141.78444,38.9,37.6
141.80111,39,37.65
141.81778,38.9,37.6
141.83444,38.9,37.6
141.85111,38.9,37.6
141.86778,39,37.650000000000006
141.88444,39,37.650000000000006
141.90111,39,37.653333333333336
141.91778,39,37.65
141.93444,39,37.65
141.95111,39,37.650000000000006
141.96778,39,37.648148148148145
141.98444,39,37.65714285714286
142.00111,39,37.7
142.01778,39,37.7
142.03444,39,37.666666666666664
142.05111,39,37.655
142.06778,39,37.635294117647064
142.08444,39,37.65238095238095
142.10111,39,37.64782608695653
142.11778,39,37.65263157894737
142.13444,39,37.65
142.15111,39,37.650000000000006
142.16778,39,37.7
142.18444,39,37.660000000000004
142.20111,39,37.65769230769231
142.21778,39,37.68571428571429
142.23444,39,37.7
142.25111,39,37.7
142.26778,39,37.7
142.28444,39,37.690909090909095
142.30111,39,37.7
142.31778,39,37.7
142.33444,39,37.67857142857143
142.35111,39,37.675
142.36778,39,37.666666666666664
142.38444,39,37.7
142.40111,39,37.7
142.41778,39,37.65
142.43444,39,37.65
142.45111,39,37.65
142.46778,39.1,37.65217391304348
142.48444,39.1,37.650000000000006
142.50111,39.1,37.650000000000006
142.51778,39,37.650000000000006
142.53444,39,37.648
142.55111,39,37.653333333333336
142.56778,39,37.648148148148145
142.58444,39,37.65238095238095
142.60111,39,37.63461538461539
142.61778,39,37.61666666666667
142.63444,39,37.62580645161291
142.65111,39,37.608695652173914
142.66778,39,37.63142857142858
142.68444,39,37.62820512820513
142.70111,39,37.642105263157895
142.71778,39,37.622727272727275
142.73444,39,37.63448275862069
142.75111,39,37.65238095238095
142.76778,39,37.64545454545455
142.78444,39,37.65
142.80111,39,37.6
142.81778,39,37.6
142.83444,39,37.6
142.85111,39,37.6
142.86778,39,37.6
142.88444,38.9,37.6
142.90111,38.9,37.6
142.91778,39,37.6
142.93444,39,37.6
142.95111,39,37.6
142.96778,39,37.660000000000004
142.98444,39,37.63333333333333
143.00111,39,37.6
143.01778,39,37.6
143.03444,39,37.625
143.05111,39,37.625
143.06778,39,37.6
143.08444,39,37.6
143.10111,39,37.6
143.11778,39,37.6
143.13444,39,37.6
143.15111,39,37.6
143.16778,39,37.6
143.18444,39,37.6
143.20111,39,37.6
143.21778,39,37.6
143.23444,39,37.6
143.25111,39,37.6
143.26778,39,37.6
143.28444,39,37.6
143.30111,39,37.6
143.31778,39,37.6
143.33444,39,37.650000000000006
143.35111,39,37.650000000000006
143.36778,39,37.6
143.38444,39,37.6
143.40111,39,37.650000000000006
143.41778,39,37.654545454545456
143.43444,39.1,37.63846153846154
143.45111,39.1,37.650000000000006
143.46778,39.1,37.65
143.48444,39.1,37.65294117647059
143.50111,39.1,37.65
143.51778,39.1,37.642857142857146
143.53444,39.1,37.648148148148145
143.55111,39,37.629411764705885
143.56778,39.1,37.62592592592593
143.58444,39,37.6
143.60111,39,37.6
143.61778,39,37.61666666666667
143.63444,38.9,37.6
143.65111,38.9,37.6
143.66778,39,37.6
143.68444,39,37.650000000000006
143.70111,39.1,37.65
143.71778,39.1,37.6
143.73444,39.1,37.6
143.75111,39.1,37.6
143.76778,39,37.6
143.78444,39,37.6
143.80111,39,37.6
143.81778,39,37.6
143.83444,39,37.6
143.85111,39,37.6
143.86778,39,37.6
143.88444,39,37.6
143.90111,39,37.6
143.91778,38.9,37.6
143.93444,39,37.6
143.95111,39,37.6
143.96778,39,37.6
143.98444,39,37.6
144.00111,38.9,37.6
144.01778,38.9,37.6
144.03444,38.9,37.6
144.05111,38.9,37.6
144.06778,38.9,37.6
144.08444,38.9,37.6
144.10111,38.9,37.6
144.11778,39,37.6
144.13444,39,37.6
144.15111,39,37.6
144.16778,39,37.6
144.18444,39,37.6
144.20111,39,37.6
144.21778,39,37.6
144.23444,39,37.6
144.25111,39,37.6
144.26778,39,37.6
144.28444,39,37.6
144.30111,39,37.6
144.31778,39,37.6
144.33444,39,37.6
144.35111,39,37.6
144.36778,38.9,37.6
144.38444,38.9,37.6
144.40111,39,37.6
144.41778,39,37.6
144.43444,38.9,37.6
144.45111,39,37.6
144.46778,39,37.6
144.48444,39,37.6
144.50111,39,37.6
144.51778,39,37.6
144.53444,39,37.6
144.55111,39,37.6
144.56778,39,37.6
144.58444,38.9,37.6
144.60111,38.9,37.6
144.61778,38.9,37.6
144.63444,39,37.6
144.65111,39,37.6
144.66778,39,37.6
144.68444,39,37.65384615384615
144.70111,39,37.64615384615385
144.71778,39,37.6
144.73444,39,37.65217391304348
144.75111,39,37.647619047619045
144.76778,39,37.654545454545456
144.78444,39,37.64736842105263
144.80111,39,37.650000000000006
144.81778,39,37.64545454545455
144.83444,39,37.650000000000006
144.85111,39,37.6
144.86778,39,37.6
144.88444,39,37.6
144.90111,39,37.6
144.91778,39,37.6
144.93444,39,37.6
144.95111,39,37.6
144.96778,39,37.6
144.98444,39,37.6
145.00111,38.9,37.6
145.01778,39,37.6
145.03444,39,37.6
145.05111,39,37.6
145.06778,39,37.6
145.08444,39,37.6
145.10111,39,37.6
145.11778,39,37.6
145.13444,39,37.6
145.15111,39,37.6
145.16778,39,37.6
145.18444,38.95,37.6
145.20111,39,37.6
145.21778,39,37.6
145.23444,39,37.6
145.25111,39,37.6
145.26778,39,37.6
145.28444,39,37.6
145.30111,39,37.6
145.31778,39,37.6
145.33444,39.1,37.63333333333333
145.35111,39.1,37.65
145.36778,39.1,37.6
145.38444,39.1,37.6
145.40111,39,37.6
145.41778,39.1,37.6
145.43444,39.1,37.6
145.45111,39.1,37.6
145.46778,39.1,37.6
145.48444,39,37.6
145.50111,39.1,37.6
145.51778,39.1,37.6
145.53444,39,37.6
145.55111,39,37.6
145.56778,39,37.6
145.58444,39,37.6
145.60111,39,37.6
145.61778,39,37.6
145.63444,39,37.6
145.65111,39,37.6
145.66778,39,37.6
145.68444,39,37.6
145.70111,39,37.666666666666664
145.71778,39,37.65
145.73444,39,37.642857142857146
145.75111,39,37.614285714285714
145.76778,39,37.642857142857146
145.78444,39,37.6
145.80111,39,37.6
145.81778,39,37.6
145.83444,39,37.6
145.85111,39,37.6
145.86778,39,37.6
145.88444,39,37.6
145.90111,39,37.6
